Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-06-02,MountGinini,-6.8,2.5,0.0,,,S,48.0,SSE,S,11.0,6.0,59.0,74.0,,,,,-1.4,1.5,No,No
2015-04-08,Townsville,22.7,33.5,1.8,9.8,9.1,SW,33.0,SSW,NE,28.0,20.0,21.0,42.0,1015.1,1011.8,4.0,7.0,26.9,31.4,Yes,No
2013-04-09,PearceRAAF,13.6,37.9,0.0,,10.4,SW,39.0,SSW,WSW,2.0,22.0,45.0,31.0,1016.3,1013.5,1.0,4.0,23.5,32.4,No,No
2010-12-07,NorfolkIsland,15.5,23.1,0.0,4.8,6.1,SSE,28.0,SE,ESE,15.0,15.0,65.0,70.0,1017.9,1017.8,6.0,7.0,20.7,20.2,No,No
2015-12-05,MountGinini,9.4,20.8,0.0,,,S,30.0,SW,NE,9.0,6.0,51.0,46.0,,,,,16.0,17.7,No,No
2015-11-28,Penrith,18.8,24.0,0.2,,,NE,26.0,SSW,E,6.0,7.0,83.0,68.0,,,,,19.2,22.4,No,Yes
2014-02-13,Walpole,17.3,24.4,0.0,,,ESE,39.0,ESE,SE,19.0,28.0,72.0,61.0,1015.5,1012.9,,,19.1,23.2,No,No
2016-10-02,Wollongong,11.0,23.7,0.0,,,NE,46.0,NNE,NE,7.0,33.0,52.0,66.0,1012.2,1007.4,,,17.6,20.4,No,No
2014-12-28,Portland,7.0,22.5,0.0,5.0,13.8,WSW,37.0,ENE,WSW,9.0,26.0,72.0,61.0,1015.0,1010.8,,,17.1,21.3,No,Yes
2017-04-23,Witchcliffe,13.6,21.4,0.0,,,SE,43.0,SE,SE,19.0,20.0,79.0,62.0,1024.6,1022.0,,,17.1,21.0,No,No
2009-07-13,Richmond,8.8,18.1,0.2,2.8,,NW,28.0,NE,WNW,13.0,15.0,62.0,39.0,1007.5,1006.1,,,14.8,17.1,No,No
2010-11-17,PerthAirport,12.0,35.1,0.0,9.8,13.1,SSW,44.0,ENE,SW,19.0,28.0,26.0,14.0,1017.7,1014.4,0.0,0.0,26.9,33.3,No,No
2012-03-09,Melbourne,16.6,25.9,0.0,2.4,8.1,WNW,37.0,W,SW,15.0,17.0,82.0,52.0,1012.9,1011.5,7.0,,17.9,23.4,No,No
2009-07-06,Perth,11.5,19.1,4.2,2.6,2.7,NE,43.0,NE,W,17.0,17.0,96.0,68.0,1010.0,1009.0,8.0,7.0,13.2,18.7,Yes,Yes
2015-01-07,Cairns,22.6,27.4,8.6,6.0,0.5,S,39.0,S,S,24.0,19.0,88.0,90.0,1008.6,1006.3,7.0,8.0,24.7,25.8,Yes,Yes
2011-05-06,Woomera,9.6,20.7,0.0,3.4,2.8,S,22.0,E,WSW,9.0,9.0,70.0,37.0,1024.9,1020.1,1.0,2.0,14.2,20.5,No,No
2009-10-15,SalmonGums,3.2,21.8,0.0,,,SE,39.0,SE,SSE,11.0,13.0,59.0,34.0,,,,,14.8,20.7,No,No
2015-08-15,MelbourneAirport,9.2,14.8,0.6,2.4,4.5,S,26.0,,S,0.0,13.0,89.0,62.0,1032.4,1030.0,7.0,6.0,9.9,13.5,No,No
2012-09-11,Cairns,21.0,27.2,0.0,6.4,0.9,SSE,41.0,SSE,SSE,15.0,28.0,71.0,58.0,1018.8,1015.7,7.0,6.0,24.6,25.4,No,No
2010-09-10,Cobar,12.9,17.7,3.0,0.8,,WSW,54.0,WSW,WSW,19.0,26.0,74.0,36.0,1009.6,1010.8,2.0,1.0,16.9,16.9,Yes,No
2016-01-07,Katherine,27.0,37.5,0.0,8.0,,SSE,41.0,NNW,W,13.0,11.0,66.0,,1012.5,1008.5,7.0,,31.0,,No,No
2010-10-19,Walpole,10.2,27.2,0.0,,,WSW,41.0,NNW,WSW,17.0,19.0,37.0,41.0,1012.3,1011.9,,,22.3,23.8,No,No
2011-01-24,Penrith,18.9,34.3,0.0,,,NNW,43.0,NNE,NNE,6.0,20.0,73.0,46.0,,,,,23.9,30.0,No,No
2013-04-21,Albany,12.4,20.9,1.2,2.2,8.1,,,NW,NW,9.0,13.0,72.0,66.0,1013.4,1010.8,5.0,4.0,15.9,19.5,Yes,Yes
2010-06-22,AliceSprings,2.2,21.0,0.0,4.0,10.3,E,33.0,WSW,ESE,6.0,20.0,66.0,25.0,1028.4,1024.7,1.0,0.0,9.2,20.4,No,No
2009-04-13,Bendigo,8.0,26.5,0.0,4.4,,NE,24.0,SE,WNW,11.0,2.0,46.0,18.0,1022.3,1018.1,1.0,2.0,17.4,26.5,No,No
2014-02-01,Townsville,24.3,32.0,0.2,7.0,10.5,ENE,33.0,NE,ENE,9.0,20.0,75.0,69.0,1002.3,999.2,5.0,4.0,29.4,31.1,No,Yes
2011-02-08,Albany,18.0,21.9,0.8,5.4,0.2,,,ESE,E,7.0,20.0,85.0,94.0,1015.8,1013.0,8.0,8.0,19.6,19.1,No,Yes
2013-10-08,SalmonGums,5.1,31.8,0.0,,,NW,31.0,WSW,W,15.0,13.0,40.0,18.0,,,,,21.6,30.9,No,No
2015-12-06,Darwin,25.6,35.9,0.0,4.6,12.0,N,41.0,E,NW,17.0,24.0,69.0,54.0,1012.3,1008.9,5.0,3.0,29.9,34.0,No,No
2015-07-21,Watsonia,1.7,16.9,0.0,4.2,6.4,N,67.0,NE,NNE,11.0,19.0,55.0,52.0,1026.8,1021.3,7.0,7.0,12.6,15.4,No,Yes
2011-12-03,Newcastle,10.4,22.5,0.0,,,,,,N,0.0,2.0,62.0,52.0,,,4.0,3.0,18.2,22.3,No,No
2013-08-27,Wollongong,12.0,19.2,0.0,,,NNW,33.0,SW,SSE,4.0,15.0,61.0,76.0,1021.5,1018.7,,,17.8,17.5,No,No
2013-06-18,Moree,1.1,14.8,0.0,2.0,10.0,SW,33.0,W,SW,4.0,22.0,84.0,41.0,1016.9,1014.6,1.0,2.0,7.4,14.4,No,No
2016-12-22,Melbourne,14.6,20.0,0.0,6.2,11.2,SSW,37.0,SSE,SSW,11.0,19.0,65.0,67.0,1020.6,1018.4,7.0,1.0,16.5,18.3,No,No
2013-08-11,NorfolkIsland,15.5,19.1,0.0,3.2,10.1,SW,46.0,WSW,SW,28.0,28.0,71.0,60.0,1012.9,1013.3,4.0,1.0,17.2,18.6,No,No
2013-01-09,PerthAirport,22.3,28.2,0.0,11.2,11.8,SW,52.0,SSW,SW,30.0,37.0,59.0,49.0,1010.0,1008.4,7.0,1.0,25.3,25.8,No,No
2010-08-30,Launceston,3.7,14.7,0.0,,,NNW,31.0,NW,NNW,4.0,15.0,99.0,72.0,1026.2,1022.4,,,5.1,13.0,No,No
2011-06-13,Wollongong,11.7,16.1,3.0,,,SE,63.0,SSE,SSE,33.0,33.0,89.0,73.0,,1022.8,8.0,4.0,14.4,15.9,Yes,Yes
2013-05-07,SalmonGums,15.4,28.2,0.0,,,N,33.0,NE,NNW,9.0,15.0,62.0,26.0,,,,,19.6,27.1,No,No
2010-11-09,Williamtown,17.0,27.2,1.2,5.6,7.7,S,54.0,N,ESE,13.0,22.0,62.0,56.0,1024.2,1023.8,6.0,5.0,23.6,24.6,Yes,No
2016-02-03,Adelaide,16.8,22.9,4.8,,,S,37.0,S,S,11.0,13.0,66.0,46.0,1013.5,1014.9,,,19.1,21.9,Yes,No
2014-02-21,NorfolkIsland,21.0,24.9,1.6,4.8,7.0,SE,31.0,SE,SSE,15.0,17.0,84.0,84.0,1009.2,1007.6,7.0,7.0,22.7,23.3,Yes,Yes
2009-11-28,PerthAirport,9.9,31.6,0.0,7.2,13.1,E,65.0,ENE,WSW,26.0,7.0,38.0,14.0,1020.1,1015.3,0.0,1.0,20.8,30.4,No,No
2014-01-25,Walpole,16.2,31.3,0.0,,,NE,37.0,NE,SSW,15.0,15.0,61.0,57.0,1013.1,1009.0,,,25.1,28.1,No,No
2015-02-20,Witchcliffe,15.9,25.4,0.0,,,SSW,37.0,SE,S,13.0,20.0,57.0,46.0,1016.9,1015.1,,,21.1,23.5,No,No
2010-02-09,Mildura,23.9,36.7,0.0,10.6,12.2,ENE,26.0,NE,NW,15.0,7.0,63.0,36.0,1019.4,1016.9,1.0,5.0,27.6,34.7,No,No
2012-11-17,SalmonGums,11.4,31.9,0.0,,,SE,35.0,NE,NW,15.0,6.0,45.0,12.0,,,,,22.4,30.1,No,No
2013-07-11,NorahHead,9.3,16.9,0.0,,,W,24.0,WSW,SSE,17.0,13.0,87.0,70.0,1034.8,1032.2,,,11.3,15.6,No,No
2017-02-19,Wollongong,16.8,23.7,14.0,,,SSW,52.0,SW,E,22.0,7.0,74.0,60.0,1009.3,1006.3,6.0,,18.9,22.7,Yes,No
2013-06-14,Adelaide,8.1,15.5,2.6,0.6,9.2,SSW,35.0,WSW,SSE,9.0,19.0,85.0,69.0,1020.7,1020.6,,,11.5,13.3,Yes,
2010-09-09,Bendigo,8.0,14.4,2.4,2.4,,NNW,31.0,E,NE,11.0,17.0,91.0,79.0,1012.9,1006.6,7.0,7.0,10.3,13.0,Yes,No
2013-07-26,Woomera,3.8,18.9,0.0,2.8,8.8,NNE,35.0,NE,N,9.0,22.0,67.0,25.0,1027.2,1022.9,0.0,0.0,10.0,18.2,No,No
2015-08-11,Melbourne,,,,2.2,6.4,N,72.0,N,N,28.0,41.0,,,,,,,,,,
2013-04-29,WaggaWagga,9.5,22.4,0.0,5.2,3.0,S,26.0,E,S,7.0,19.0,53.0,47.0,1023.1,1023.4,4.0,7.0,17.7,19.4,No,Yes
2013-08-05,Wollongong,10.7,19.3,0.0,,,NNW,65.0,W,NNW,13.0,20.0,47.0,36.0,1015.7,1013.3,,,14.6,18.4,No,No
2009-05-03,Brisbane,14.2,24.8,0.0,4.0,7.7,ENE,31.0,SW,ESE,9.0,11.0,69.0,48.0,1024.3,1021.8,5.0,5.0,18.7,22.3,No,No
2016-03-20,Portland,10.9,17.7,0.2,2.6,0.6,SSE,28.0,SSE,SSE,13.0,15.0,71.0,54.0,1022.3,1022.1,8.0,8.0,13.4,16.5,No,No
2010-02-22,Newcastle,19.3,37.2,0.0,,,,,NW,NW,6.0,7.0,65.0,27.0,,,0.0,4.0,25.0,36.1,No,No
2014-01-13,Perth,20.9,27.8,0.0,13.2,9.4,SW,39.0,S,SW,15.0,20.0,67.0,51.0,1010.7,1009.8,7.0,4.0,23.5,25.3,No,No
2015-01-16,CoffsHarbour,18.5,29.3,,,,,,,,,,69.0,69.0,,,,,24.9,28.1,,
2011-07-23,Dartmoor,2.5,10.9,0.0,2.2,0.4,N,28.0,,NNE,0.0,11.0,99.0,85.0,1023.3,1020.1,,,4.5,10.0,No,Yes
2014-09-27,Walpole,12.9,15.0,8.4,,,WSW,74.0,WNW,WNW,26.0,39.0,96.0,77.0,1000.6,1003.9,,,13.6,11.1,Yes,Yes
2016-10-31,Witchcliffe,9.8,18.5,0.2,,,S,31.0,SSE,S,7.0,20.0,79.0,57.0,1023.6,1022.1,,,13.0,16.4,No,No
2013-05-11,Townsville,19.3,29.4,0.0,4.0,10.5,E,52.0,SSE,ESE,20.0,30.0,60.0,55.0,1019.2,1015.9,3.0,2.0,24.7,27.4,No,No
2009-05-18,MountGambier,8.2,13.1,0.8,0.8,0.1,E,15.0,WSW,SE,9.0,9.0,95.0,75.0,1025.0,1022.0,8.0,8.0,11.3,12.7,No,No
2015-09-29,Moree,8.1,28.2,0.0,7.4,11.2,WSW,39.0,NNE,WSW,19.0,22.0,45.0,13.0,1020.5,1016.2,1.0,4.0,20.2,27.3,No,No
2011-03-18,PerthAirport,19.0,31.2,0.0,7.8,11.3,WSW,37.0,ENE,W,9.0,26.0,58.0,47.0,1011.1,1009.5,0.0,1.0,26.7,29.2,No,No
2013-11-28,Cairns,25.3,28.6,0.4,6.0,1.2,SSE,31.0,SSE,S,17.0,15.0,77.0,87.0,1012.2,1010.2,7.0,8.0,28.2,26.5,No,Yes
2016-05-03,Albury,6.6,22.2,0.0,,,NNW,52.0,SE,WNW,6.0,35.0,66.0,32.0,1011.4,1006.0,5.0,,13.5,21.4,No,Yes
2017-05-16,Tuggeranong,0.1,16.6,0.0,,,SSW,20.0,W,WNW,2.0,7.0,81.0,50.0,1019.5,1017.2,,,7.8,16.4,No,No
2011-06-01,SalmonGums,8.5,23.1,0.0,,,NW,52.0,NNW,NW,22.0,24.0,61.0,39.0,,,,,16.1,21.8,No,No
2011-12-04,BadgerysCreek,10.3,22.2,0.0,,,S,37.0,S,SE,11.0,15.0,70.0,82.0,1014.7,1014.9,,,18.1,15.3,No,Yes
2010-02-10,PearceRAAF,19.9,26.7,0.0,,3.8,SW,37.0,W,WSW,13.0,19.0,81.0,59.0,1016.1,1014.2,8.0,6.0,21.2,26.2,No,No
2014-05-29,Mildura,11.3,19.7,0.0,1.2,1.3,NE,20.0,NE,NNE,9.0,11.0,88.0,40.0,1024.1,1022.4,7.0,7.0,13.6,18.3,No,No
2011-07-05,Witchcliffe,6.9,14.2,0.8,,,SSE,30.0,ENE,SSE,6.0,11.0,99.0,68.0,,,,,9.8,13.5,No,Yes
2009-04-23,MountGinini,2.5,9.3,0.0,,,NW,46.0,E,N,20.0,9.0,100.0,89.0,,,,,3.3,8.6,No,No
2011-02-23,Albury,12.6,28.0,0.2,,,WSW,28.0,ESE,W,7.0,11.0,66.0,43.0,1024.0,1020.0,,,16.8,26.7,No,No
2010-01-14,PearceRAAF,20.0,40.9,0.0,,13.1,SW,44.0,NE,SW,13.0,30.0,19.0,13.0,1012.2,1009.1,0.0,1.0,32.2,38.1,No,No
2011-02-10,MountGambier,14.5,31.4,0.0,3.0,1.0,SW,35.0,NNE,NNW,6.0,19.0,76.0,33.0,1014.6,1010.5,7.0,,19.5,30.8,No,Yes
2016-07-11,PearceRAAF,7.3,16.3,3.2,,7.8,SSW,33.0,NW,SSW,6.0,17.0,97.0,63.0,1022.4,1022.3,,8.0,10.6,16.1,Yes,No
2011-05-14,Newcastle,10.0,18.2,0.0,,,,,SW,SE,4.0,9.0,38.0,33.0,,,1.0,3.0,14.6,16.5,No,No
2014-09-02,Wollongong,14.5,16.7,0.0,,,SW,61.0,SW,SW,17.0,19.0,58.0,60.0,1009.5,1007.9,,,14.7,14.0,No,Yes
2012-08-05,Darwin,17.3,30.4,0.0,5.4,10.6,ENE,35.0,E,NNW,13.0,22.0,71.0,59.0,1016.7,1012.7,2.0,1.0,24.5,27.4,No,No
2013-11-19,Hobart,13.1,22.3,0.0,5.6,4.2,NW,57.0,NNW,SE,22.0,17.0,42.0,82.0,1006.1,1007.4,,,17.8,15.4,No,Yes
2016-03-07,SydneyAirport,20.4,30.4,0.0,8.0,11.8,NE,50.0,,NE,0.0,28.0,81.0,53.0,1021.5,1018.6,2.0,1.0,23.3,29.0,No,No
2016-04-27,Ballarat,10.8,23.8,0.0,,,N,65.0,N,N,37.0,41.0,58.0,30.0,1020.6,1016.2,7.0,4.0,14.8,23.5,No,No
2011-08-29,GoldCoast,13.5,24.9,0.0,,,N,35.0,NW,NNE,11.0,26.0,70.0,55.0,1020.4,1017.2,,,19.8,23.1,No,No
2012-01-19,AliceSprings,19.6,41.2,0.0,16.6,12.1,ESE,46.0,ENE,SSE,13.0,22.0,17.0,12.0,1008.9,1004.7,1.0,3.0,34.0,39.0,No,No
2011-11-11,Adelaide,11.9,26.3,0.0,4.8,9.9,WNW,35.0,N,W,11.0,17.0,48.0,24.0,1023.9,1020.0,,,18.4,25.7,No,No
2013-03-03,Ballarat,8.4,28.7,0.0,,,S,43.0,NNE,N,9.0,13.0,63.0,22.0,1022.3,1019.6,,,16.9,27.2,No,No
2008-12-17,Townsville,27.2,31.2,0.0,11.2,11.8,ENE,41.0,ENE,ENE,24.0,30.0,63.0,64.0,1012.1,1009.2,2.0,2.0,29.8,30.2,No,No
2016-12-19,WaggaWagga,13.5,29.8,10.2,24.2,,ENE,39.0,ENE,NW,20.0,13.0,53.0,27.0,1018.4,1012.1,,,19.3,28.1,Yes,No
2010-09-24,Penrith,10.6,26.8,0.0,,,NNE,24.0,N,NW,9.0,4.0,75.0,39.0,,,,,17.2,26.2,No,No
2015-07-30,Albury,3.3,12.5,0.0,,,NNW,30.0,ESE,NNW,6.0,19.0,90.0,64.0,1026.0,1021.1,6.0,8.0,7.1,11.9,No,No
2016-05-18,Darwin,25.0,35.2,0.0,3.8,11.0,ESE,33.0,SSE,NNW,9.0,15.0,75.0,36.0,1012.3,1008.9,1.0,2.0,28.8,34.5,No,No
2015-03-30,Nhil,9.0,26.3,0.0,,,S,33.0,SSE,W,7.0,9.0,76.0,30.0,1024.4,1023.2,,,12.5,24.7,No,No
2015-10-09,Cairns,20.1,27.5,4.8,10.4,3.8,SE,48.0,S,SE,20.0,28.0,86.0,64.0,1022.1,1018.6,,7.0,21.0,24.9,Yes,Yes
2010-01-31,PearceRAAF,16.1,31.9,0.0,,12.5,ESE,48.0,ESE,SE,28.0,22.0,42.0,17.0,1016.9,1012.5,,,20.8,30.4,No,No
2013-09-09,CoffsHarbour,14.7,24.2,0.0,4.0,10.5,NNE,54.0,NNW,NNE,11.0,31.0,69.0,66.0,1022.8,1016.7,4.0,1.0,22.1,22.9,No,No
2013-04-23,Moree,8.2,26.4,0.0,6.4,10.7,WSW,50.0,,SW,0.0,20.0,38.0,18.0,1014.9,1012.8,0.0,0.0,18.2,26.4,No,No
2016-11-04,Tuggeranong,4.0,24.8,0.0,,,WNW,41.0,NNW,WNW,11.0,20.0,52.0,26.0,1013.9,1009.0,,,16.1,24.0,No,No
2012-03-17,Mildura,12.2,24.4,0.2,5.0,10.7,SSE,35.0,SSE,SSE,17.0,17.0,73.0,29.0,1019.2,1018.5,1.0,1.0,14.8,23.2,No,No
2009-02-18,CoffsHarbour,20.4,23.8,58.6,,0.0,SSW,31.0,SW,S,15.0,24.0,96.0,84.0,1010.2,1007.5,8.0,7.0,20.9,23.2,Yes,Yes
2015-03-22,Mildura,10.7,33.5,0.0,7.8,10.2,NNW,57.0,SSE,E,13.0,11.0,43.0,26.0,1018.9,1014.3,0.0,1.0,15.6,31.4,No,No
2012-02-15,GoldCoast,21.2,29.8,0.0,,,SSE,56.0,SSE,SSE,31.0,39.0,59.0,58.0,1018.4,1016.4,,,26.6,27.2,No,No
2009-10-20,Dartmoor,10.3,20.4,0.0,5.2,6.7,N,39.0,NW,SW,19.0,19.0,50.0,78.0,1015.7,1016.0,,,17.5,17.7,No,No
2015-09-03,SalmonGums,-0.9,17.7,0.0,,,NE,26.0,NE,NE,13.0,11.0,80.0,46.0,,,,,10.4,17.4,No,No
2011-09-09,Hobart,5.7,11.9,0.0,1.6,6.9,SSW,48.0,SE,SW,4.0,15.0,58.0,53.0,1010.3,1010.0,,,8.2,9.7,No,No
2013-07-25,Sydney,7.4,19.6,0.0,3.0,8.6,WNW,33.0,W,E,20.0,9.0,72.0,38.0,1029.8,1026.6,1.0,3.0,8.8,17.9,No,No
2011-09-26,Darwin,24.8,32.9,0.0,5.8,9.9,NW,37.0,SSW,NW,13.0,26.0,66.0,58.0,1014.0,1008.9,1.0,1.0,28.4,30.9,No,No
2012-07-29,Penrith,3.0,16.9,0.0,,,S,26.0,SSW,S,4.0,11.0,97.0,45.0,,,,,7.9,16.6,No,No
2009-05-31,Wollongong,12.3,18.4,23.0,,,ESE,52.0,ESE,ENE,44.0,11.0,71.0,63.0,1034.2,1033.0,4.0,8.0,17.0,16.8,Yes,No
2010-04-20,Townsville,21.2,30.6,0.2,3.0,8.0,ESE,33.0,SSW,NE,17.0,20.0,65.0,67.0,1014.2,1010.7,2.0,6.0,25.9,27.7,No,No
2009-07-29,Sydney,9.5,19.5,0.0,2.2,9.1,,,WNW,WSW,17.0,9.0,61.0,41.0,1024.3,1022.3,1.0,5.0,11.3,18.7,No,No
2011-05-30,Canberra,3.1,14.0,0.0,1.6,1.9,S,35.0,SSE,S,13.0,26.0,69.0,56.0,,1022.8,7.0,7.0,9.4,12.5,No,No
2012-09-09,Nuriootpa,8.0,17.5,0.0,3.6,9.1,SSE,20.0,SE,NE,6.0,13.0,69.0,47.0,1029.6,1025.2,4.0,0.0,11.5,16.5,No,No
2015-02-11,WaggaWagga,22.0,33.6,0.0,10.0,10.5,S,67.0,ENE,N,24.0,17.0,51.0,31.0,1020.7,1017.2,2.0,6.0,26.0,32.4,No,No
2009-05-09,PearceRAAF,,25.7,0.0,,9.7,ENE,33.0,ENE,SSW,19.0,9.0,40.0,22.0,1024.9,1020.8,,,18.3,25.3,No,No
2009-09-25,Melbourne,12.4,16.2,8.0,4.6,2.1,N,70.0,NNE,NNW,41.0,22.0,60.0,72.0,1002.6,999.0,7.0,7.0,14.2,14.3,Yes,Yes
2012-07-24,Williamtown,8.5,15.8,7.0,2.6,1.0,WNW,20.0,WNW,NNW,13.0,7.0,95.0,83.0,1027.7,1025.2,7.0,7.0,11.3,15.0,Yes,No
2011-08-16,SydneyAirport,10.4,17.9,0.0,2.4,8.2,E,26.0,NNW,ENE,13.0,17.0,77.0,57.0,1022.1,1018.7,4.0,3.0,13.7,17.5,No,Yes
2016-03-09,Bendigo,25.8,36.4,0.0,,,WSW,57.0,E,SW,11.0,15.0,34.0,22.0,1014.9,1013.7,7.0,,26.1,36.3,No,Yes
2011-05-20,Mildura,7.9,24.7,0.0,1.6,6.3,N,28.0,NE,NE,9.0,11.0,58.0,28.0,1025.1,1020.8,7.0,5.0,12.4,23.5,No,No
2017-06-19,Katherine,12.4,32.0,0.0,6.4,,SE,41.0,SE,E,13.0,17.0,56.0,,1016.6,1012.3,0.0,,20.3,,No,No
2014-05-22,SalmonGums,7.2,22.9,0.0,,,NW,30.0,N,NNW,7.0,7.0,85.0,52.0,,,,,15.7,20.8,No,No
2016-08-15,Hobart,9.5,15.6,0.0,5.2,6.5,N,52.0,N,NW,15.0,20.0,63.0,54.0,1023.6,1022.6,6.0,7.0,11.9,14.3,No,No
2008-08-04,Sydney,8.1,17.2,0.0,3.0,5.9,,,W,E,13.0,13.0,62.0,45.0,1020.4,1017.1,6.0,6.0,10.6,15.0,No,No
2013-05-22,Townsville,23.4,28.4,0.0,4.0,2.2,NNE,33.0,NNE,N,11.0,20.0,74.0,74.0,1013.6,1009.9,7.0,7.0,25.5,26.5,No,Yes
2009-03-14,PerthAirport,13.9,31.1,0.0,8.2,10.9,E,57.0,ENE,E,26.0,24.0,47.0,24.0,1021.5,1016.8,1.0,3.0,16.6,29.6,No,No
2014-04-07,Albany,17.4,20.2,0.0,4.6,2.3,,,S,S,17.0,13.0,71.0,68.0,1017.1,1017.3,8.0,7.0,18.2,19.3,No,No
2016-03-03,Cairns,25.5,30.8,3.4,9.6,2.3,SE,52.0,S,SSE,11.0,24.0,87.0,72.0,1011.7,1008.8,4.0,7.0,26.5,29.5,Yes,Yes
2011-07-22,Hobart,4.1,10.0,0.6,1.0,0.7,SW,17.0,SSW,ESE,6.0,9.0,80.0,61.0,1032.9,1029.5,,,5.9,9.5,No,No
2017-04-29,GoldCoast,15.8,25.2,0.0,,,SSE,43.0,SSW,SE,17.0,33.0,50.0,56.0,1019.6,1016.7,,,21.0,23.5,No,No
2011-01-26,SydneyAirport,22.8,31.4,0.0,7.0,9.3,S,59.0,WNW,SSE,7.0,20.0,76.0,85.0,1011.6,1010.2,6.0,4.0,27.0,26.0,No,No
2011-05-29,Witchcliffe,7.0,19.8,0.0,,,N,54.0,NNE,N,7.0,13.0,97.0,74.0,,,,,13.2,19.6,No,Yes
2013-10-24,Nhil,3.6,15.4,0.2,,,SW,50.0,SW,SW,24.0,22.0,64.0,46.0,1022.9,1023.8,,,8.7,13.1,No,No
2016-05-20,Walpole,10.3,20.3,0.2,,,,,NNE,NW,9.0,20.0,78.0,60.0,1011.2,1003.2,,,15.0,19.7,No,Yes
2010-01-12,Albury,24.5,42.4,0.2,,,NNW,74.0,S,NNW,7.0,33.0,48.0,12.0,1007.7,1003.6,3.0,,29.4,41.1,No,No
2013-01-13,GoldCoast,24.5,30.7,0.0,,,NNE,44.0,N,NNE,22.0,33.0,64.0,71.0,1010.6,1007.7,,,29.1,27.3,No,No
2010-08-10,Townsville,22.3,26.8,0.0,6.4,0.1,S,41.0,ENE,E,15.0,13.0,84.0,79.0,1016.4,1013.6,7.0,7.0,24.3,25.5,No,Yes
2011-05-26,Sydney,10.7,19.6,9.4,1.6,4.1,SW,39.0,W,S,20.0,17.0,63.0,51.0,1016.6,1015.1,,,12.9,19.3,Yes,No
2010-06-15,Sydney,8.1,19.3,0.0,2.0,9.3,,,W,ENE,17.0,7.0,86.0,56.0,1032.7,1028.9,,,10.0,17.6,No,No
2012-09-22,Watsonia,10.6,20.4,1.0,3.8,9.3,NE,17.0,NE,E,4.0,6.0,92.0,52.0,1019.0,1013.0,7.0,1.0,13.2,19.7,No,No
2017-05-01,Watsonia,12.5,19.1,0.0,3.4,1.9,N,46.0,N,NNE,17.0,17.0,67.0,59.0,1016.5,1013.2,7.0,7.0,14.4,18.4,No,Yes
2013-03-08,Bendigo,21.6,35.1,0.0,6.7,,N,30.0,SSE,N,11.0,11.0,55.0,28.0,1018.9,1015.9,,,24.2,33.9,No,No
2012-04-14,Townsville,20.4,29.2,0.0,7.4,3.5,ESE,39.0,S,SE,17.0,20.0,60.0,56.0,1018.3,1015.3,7.0,7.0,26.2,27.9,No,No
2010-07-17,NorfolkIsland,14.9,18.6,1.0,4.0,8.8,SW,50.0,W,SW,26.0,26.0,65.0,70.0,1017.3,1016.2,1.0,2.0,17.3,16.7,No,No
2014-03-18,Darwin,25.2,31.7,0.0,2.8,7.1,E,54.0,ESE,NE,26.0,28.0,66.0,74.0,1011.0,1008.7,7.0,7.0,27.4,29.2,No,No
2015-07-27,Tuggeranong,2.4,10.4,0.0,,,W,43.0,NW,WSW,11.0,22.0,50.0,42.0,1024.8,1026.1,,,5.7,9.7,No,No
2013-11-01,Nhil,6.5,28.2,0.0,,,WNW,35.0,NE,WSW,9.0,19.0,62.0,23.0,1021.9,1018.4,,,14.9,26.5,No,No
2013-01-12,Nuriootpa,15.6,26.5,0.0,14.8,4.3,ESE,35.0,S,SE,13.0,13.0,68.0,33.0,1014.5,1013.3,7.0,5.0,18.0,25.5,No,No
2013-05-02,CoffsHarbour,14.9,22.6,0.0,2.8,,S,50.0,SW,S,24.0,39.0,62.0,49.0,1021.1,1021.7,7.0,7.0,20.4,20.5,No,No
2013-06-03,MelbourneAirport,8.9,14.3,0.6,0.4,0.5,SSW,33.0,SW,SW,20.0,13.0,78.0,65.0,1025.4,1024.5,7.0,6.0,11.4,13.6,No,No
2016-04-03,Katherine,21.9,37.0,0.0,5.4,,SE,33.0,SE,ESE,11.0,19.0,66.0,,1013.6,1009.9,1.0,,28.6,,No,No
2012-01-30,Darwin,24.0,28.4,30.0,5.4,0.0,SSW,43.0,W,WSW,15.0,17.0,93.0,83.0,1007.8,1005.8,8.0,8.0,26.2,27.3,Yes,Yes
2010-09-30,MelbourneAirport,3.6,14.9,0.8,2.4,6.2,WSW,30.0,W,SSW,15.0,15.0,60.0,41.0,1026.6,1024.3,7.0,7.0,10.3,13.6,No,No
2016-08-06,Cairns,18.9,26.7,0.0,,,SE,54.0,SSE,SE,20.0,31.0,72.0,64.0,1018.6,1015.8,2.0,8.0,22.0,24.6,No,Yes
2013-08-19,Walpole,7.5,17.7,0.0,,,WSW,30.0,NNE,WNW,6.0,13.0,79.0,73.0,1025.1,1022.3,,,11.9,15.5,No,No
2014-11-08,Uluru,25.6,38.2,0.0,,,SW,43.0,SSE,SSE,26.0,17.0,30.0,17.0,1015.2,1012.0,,3.0,30.2,36.2,No,No
